x	 u	 u_exact
0.015640	-0.003065	-0.098113
0.016618	-0.003065	-0.104223
0.017595	-0.003064	-0.110330
0.018573	-0.003063	-0.116432
0.019550	-0.003063	-0.122530
0.020528	-0.003061	-0.128623
0.021505	-0.003062	-0.134711
0.022483	-0.003059	-0.140795
0.023460	-0.003061	-0.146873
0.024438	-0.003056	-0.152945
0.025415	-0.003060	-0.159012
0.026393	-0.003053	-0.165073
0.027370	-0.003059	-0.171127
0.028348	-0.003049	-0.177175
0.029326	-0.003058	-0.183217
0.030303	-0.003046	-0.189251
0.031281	-0.003057	-0.195279
0.032258	-0.003043	-0.201299
0.033236	-0.003055	-0.207311
0.034213	-0.003039	-0.213315
0.035191	-0.003053	-0.219312
0.036168	-0.003036	-0.225300
0.037146	-0.003050	-0.231280
0.038123	-0.003033	-0.237251
0.039101	-0.003046	-0.243213
0.040078	-0.003031	-0.249166
0.041056	-0.003042	-0.255109
0.042033	-0.003029	-0.261043
0.043011	-0.003036	-0.266967
0.043988	-0.003028	-0.272881
0.044966	-0.003030	-0.278785
0.045943	-0.003028	-0.284678
0.046921	-0.003024	-0.290560
0.047898	-0.003027	-0.296432
0.048876	-0.003016	-0.302292
0.049853	-0.003026	-0.308141
0.050831	-0.003009	-0.313978
0.051808	-0.003025	-0.319803
0.052786	-0.003003	-0.325617
0.053763	-0.003023	-0.331418
0.054741	-0.002998	-0.337206
0.055718	-0.003019	-0.342982
0.056696	-0.002994	-0.348745
0.057674	-0.003012	-0.354494
0.058651	-0.002992	-0.360231
0.059629	-0.003004	-0.365954
0.060606	-0.002991	-0.371662
0.061584	-0.002995	-0.377357
0.062561	-0.002992	-0.383038
0.063539	-0.002984	-0.388704
0.064516	-0.002993	-0.394356
0.065494	-0.002974	-0.399993
0.066471	-0.002992	-0.405614
0.067449	-0.002965	-0.411220
0.068426	-0.002990	-0.416811
0.069404	-0.002958	-0.422386
0.070381	-0.002984	-0.427945
0.071359	-0.002955	-0.433488
0.072336	-0.002974	-0.439015
0.073314	-0.002955	-0.444525
0.074291	-0.002962	-0.450018
0.075269	-0.002957	-0.455495
0.076246	-0.002948	-0.460954
0.077224	-0.002959	-0.466396
0.078201	-0.002934	-0.471820
0.079179	-0.002959	-0.477226
0.080156	-0.002924	-0.482615
0.081134	-0.002954	-0.487985
0.082111	-0.002919	-0.493337
0.083089	-0.002945	-0.498670
0.084066	-0.002918	-0.503984
0.085044	-0.002930	-0.509279
0.086022	-0.002922	-0.514555
0.086999	-0.002913	-0.519812
0.087977	-0.002925	-0.525049
0.088954	-0.002897	-0.530266
0.089932	-0.002926	-0.535464
0.090909	-0.002886	-0.540641
0.091887	-0.002919	-0.545798
0.092864	-0.002882	-0.550934
0.093842	-0.002906	-0.556049
0.094819	-0.002885	-0.561143
0.095797	-0.002886	-0.566216
0.096774	-0.002891	-0.571268
0.097752	-0.002866	-0.576298
0.098729	-0.002894	-0.581307
0.099707	-0.002852	-0.586294
0.100684	-0.002889	-0.591258
0.101662	-0.002846	-0.596200
0.102639	-0.002874	-0.601120
0.103617	-0.002850	-0.606017
0.104594	-0.002852	-0.610891
0.105572	-0.002858	-0.615742
0.106549	-0.002830	-0.620570
0.107527	-0.002862	-0.625374
0.108504	-0.002815	-0.630155
0.109482	-0.002855	-0.634912
0.110459	-0.002812	-0.639646
0.111437	-0.002835	-0.644355
0.112414	-0.002819	-0.649039
0.113392	-0.002809	-0.653700
0.114370	-0.002828	-0.658335
0.115347	-0.002786	-0.662946
0.116325	-0.002828	-0.667532
0.117302	-0.002777	-0.672092
0.118280	-0.002813	-0.676627
0.119257	-0.002782	-0.681137
0.120235	-0.002786	-0.685621
0.121212	-0.002793	-0.690079
0.122190	-0.002758	-0.694511
0.123167	-0.002798	-0.698917
0.124145	-0.002743	-0.703296
0.125122	-0.002786	-0.707649
0.126100	-0.002747	-0.711976
0.127077	-0.002757	-0.716275
0.128055	-0.002760	-0.720548
0.129032	-0.002726	-0.724793
0.130010	-0.002767	-0.729011
0.130987	-0.002710	-0.733201
0.131965	-0.002754	-0.737364
0.132942	-0.002714	-0.741499
0.133920	-0.002723	-0.745606
0.134897	-0.002730	-0.749684
0.135875	-0.002690	-0.753735
0.136852	-0.002736	-0.757757
0.137830	-0.002676	-0.761751
0.138807	-0.002718	-0.765715
0.139785	-0.002686	-0.769651
0.140762	-0.002682	-0.773558
0.141740	-0.002703	-0.777436
0.142717	-0.002650	-0.781284
0.143695	-0.002703	-0.785103
0.144673	-0.002645	-0.788892
0.145650	-0.002675	-0.792652
0.146628	-0.002662	-0.796381
0.147605	-0.002634	-0.800081
0.148583	-0.002677	-0.803750
0.149560	-0.002612	-0.807389
0.150538	-0.002663	-0.810998
0.151515	-0.002620	-0.814576
0.152493	-0.002622	-0.818123
0.153470	-0.002643	-0.821640
0.154448	-0.002586	-0.825125
0.155425	-0.002644	-0.828579
0.156403	-0.002582	-0.832002
0.157380	-0.002609	-0.835394
0.158358	-0.002606	-0.838754
0.159335	-0.002564	-0.842083
0.160313	-0.002618	-0.845379
0.161290	-0.002548	-0.848644
0.162268	-0.002592	-0.851877
0.163245	-0.002569	-0.855078
0.164223	-0.002543	-0.858246
0.165200	-0.002590	-0.861382
0.166178	-0.002517	-0.864486
0.167155	-0.002572	-0.867557
0.168133	-0.002534	-0.870595
0.169110	-0.002521	-0.873600
0.170088	-0.002560	-0.876573
0.171065	-0.002487	-0.879512
0.172043	-0.002548	-0.882418
0.173021	-0.002502	-0.885291
0.173998	-0.002496	-0.888131
0.174976	-0.002532	-0.890937
0.175953	-0.002458	-0.893709
0.176931	-0.002521	-0.896448
0.177908	-0.002472	-0.899153
0.178886	-0.002467	-0.901824
0.179863	-0.002504	-0.904461
0.180841	-0.002428	-0.907063
0.181818	-0.002492	-0.909632
0.182796	-0.002446	-0.912166
0.183773	-0.002434	-0.914666
0.184751	-0.002479	-0.917131
0.185728	-0.002398	-0.919562
0.186706	-0.002460	-0.921958
0.187683	-0.002423	-0.924320
0.188661	-0.002397	-0.926646
0.189638	-0.002454	-0.928938
0.190616	-0.002370	-0.931194
0.191593	-0.002423	-0.933415
0.192571	-0.002404	-0.935601
0.193548	-0.002358	-0.937752
0.194526	-0.002427	-0.939868
0.195503	-0.002345	-0.941948
0.196481	-0.002380	-0.943992
0.197458	-0.002388	-0.946001
0.198436	-0.002319	-0.947974
0.199413	-0.002395	-0.949911
0.200391	-0.002328	-0.951813
0.201369	-0.002331	-0.953678
0.202346	-0.002373	-0.955508
0.203324	-0.002285	-0.957302
0.204301	-0.002353	-0.959059
0.205279	-0.002320	-0.960781
0.206256	-0.002279	-0.962466
0.207234	-0.002351	-0.964114
0.208211	-0.002264	-0.965727
0.209189	-0.002298	-0.967303
0.210166	-0.002315	-0.968842
0.211144	-0.002234	-0.970345
0.212121	-0.002313	-0.971812
0.213099	-0.002259	-0.973241
0.214076	-0.002236	-0.974634
0.215054	-0.002303	-0.975990
0.216031	-0.002208	-0.977310
0.217009	-0.002254	-0.978592
0.217986	-0.002263	-0.979838
0.218964	-0.002182	-0.981047
0.219941	-0.002266	-0.982218
0.220919	-0.002209	-0.983353
0.221896	-0.002183	-0.984450
0.222874	-0.002256	-0.985511
0.223851	-0.002159	-0.986534
0.224829	-0.002198	-0.987520
0.225806	-0.002221	-0.988468
0.226784	-0.002128	-0.989380
0.227761	-0.002210	-0.990254
0.228739	-0.002171	-0.991091
0.229717	-0.002120	-0.991890
0.230694	-0.002208	-0.992652
0.231672	-0.002121	-0.993376
0.232649	-0.002127	-0.994063
0.233627	-0.002186	-0.994713
0.234604	-0.002080	-0.995325
0.235582	-0.002138	-0.995899
0.236559	-0.002148	-0.996436
0.237537	-0.002055	-0.996935
0.238514	-0.002145	-0.997397
0.239492	-0.002101	-0.997821
0.240469	-0.002046	-0.998208
0.241447	-0.002140	-0.998556
0.242424	-0.002055	-0.998867
0.243402	-0.002046	-0.999141
0.244379	-0.002123	-0.999376
0.245357	-0.002015	-0.999574
0.246334	-0.002052	-0.999735
0.247312	-0.002094	-0.999857
0.248289	-0.001983	-0.999942
0.249267	-0.002056	-0.999989
0.250244	-0.002059	-0.999999
0.251222	-0.001961	-0.999971
0.252199	-0.002056	-0.999905
0.253177	-0.002020	-0.999801
0.254154	-0.001946	-0.999659
0.255132	-0.002050	-0.999480
0.256109	-0.001982	-0.999263
0.257087	-0.001937	-0.999009
0.258065	-0.002038	-0.998717
0.259042	-0.001945	-0.998387
0.260020	-0.001930	-0.998019
0.260997	-0.002022	-0.997614
0.261975	-0.001912	-0.997171
0.262952	-0.001923	-0.996690
0.263930	-0.002002	-0.996172
0.264907	-0.001883	-0.995617
0.265885	-0.001916	-0.995023
0.266862	-0.001980	-0.994393
0.267840	-0.001856	-0.993724
0.268817	-0.001907	-0.993019
0.269795	-0.001958	-0.992276
0.270772	-0.001832	-0.991495
0.271750	-0.001895	-0.990677
0.272727	-0.001936	-0.989821
0.273705	-0.001810	-0.988929
0.274682	-0.001882	-0.987999
0.275660	-0.001915	-0.987031
0.276637	-0.001788	-0.986027
0.277615	-0.001865	-0.984985
0.278592	-0.001897	-0.983906
0.279570	-0.001768	-0.982790
0.280547	-0.001846	-0.981637
0.281525	-0.001880	-0.980447
0.282502	-0.001749	-0.979220
0.283480	-0.001824	-0.977956
0.284457	-0.001865	-0.976655
0.285435	-0.001731	-0.975317
0.286413	-0.001799	-0.973942
0.287390	-0.001852	-0.972531
0.288368	-0.001715	-0.971083
0.289345	-0.001771	-0.969598
0.290323	-0.001840	-0.968077
0.291300	-0.001702	-0.966519
0.292278	-0.001739	-0.964925
0.293255	-0.001827	-0.963295
0.294233	-0.001693	-0.961628
0.295210	-0.001705	-0.959924
0.296188	-0.001813	-0.958185
0.297165	-0.001690	-0.956409
0.298143	-0.001668	-0.954598
0.299120	-0.001794	-0.952750
0.300098	-0.001693	-0.950867
0.301075	-0.001633	-0.948947
0.302053	-0.001767	-0.946992
0.303030	-0.001701	-0.945001
0.304008	-0.001601	-0.942974
0.304985	-0.001731	-0.940912
0.305963	-0.001713	-0.938814
0.306940	-0.001579	-0.936681
0.307918	-0.001684	-0.934513
0.308895	-0.001723	-0.932309
0.309873	-0.001571	-0.930070
0.310850	-0.001628	-0.927796
0.311828	-0.001724	-0.925487
0.312805	-0.001580	-0.923143
0.313783	-0.001570	-0.920765
0.314761	-0.001707	-0.918351
0.315738	-0.001605	-0.915903
0.316716	-0.001521	-0.913421
0.317693	-0.001666	-0.910903
0.318671	-0.001638	-0.908352
0.319648	-0.001495	-0.905766
0.320626	-0.001601	-0.903146
0.321603	-0.001662	-0.900492
0.322581	-0.001500	-0.897805
0.323558	-0.001525	-0.895083
0.324536	-0.001659	-0.892327
0.325513	-0.001537	-0.889538
0.326491	-0.001460	-0.886715
0.327468	-0.001614	-0.883859
0.328446	-0.001588	-0.880969
0.329423	-0.001432	-0.878047
0.330401	-0.001531	-0.875091
0.331378	-0.001620	-0.872102
0.332356	-0.001458	-0.869080
0.333333	-0.001439	-0.866025
0.334311	-0.001599	-0.862938
0.335288	-0.001523	-0.859818
0.336266	-0.001385	-0.856666
0.337243	-0.001517	-0.853481
0.338221	-0.001579	-0.850265
0.339198	-0.001403	-0.847016
0.340176	-0.001407	-0.843735
0.341153	-0.001570	-0.840422
0.342131	-0.001481	-0.837078
0.343109	-0.001341	-0.833702
0.344086	-0.001477	-0.830295
0.345064	-0.001551	-0.826856
0.346041	-0.001371	-0.823386
0.347019	-0.001354	-0.819885
0.347996	-0.001530	-0.816353
0.348974	-0.001470	-0.812791
0.349951	-0.001301	-0.809197
0.350929	-0.001407	-0.805574
0.351906	-0.001531	-0.801919
0.352884	-0.001371	-0.798235
0.353861	-0.001284	-0.794520
0.354839	-0.001461	-0.790776
0.355816	-0.001486	-0.787001
0.356794	-0.001288	-0.783197
0.357771	-0.001305	-0.779364
0.358749	-0.001489	-0.775501
0.359726	-0.001416	-0.771608
0.360704	-0.001235	-0.767687
0.361681	-0.001339	-0.763737
0.362659	-0.001489	-0.759757
0.363636	-0.001343	-0.755750
0.364614	-0.001208	-0.751713
0.365591	-0.001370	-0.747649
0.366569	-0.001469	-0.743556
0.367546	-0.001279	-0.739435
0.368524	-0.001196	-0.735286
0.369501	-0.001390	-0.731109
0.370479	-0.001440	-0.726905
0.371457	-0.001228	-0.722674
0.372434	-0.001188	-0.718415
0.373412	-0.001397	-0.714129
0.374389	-0.001412	-0.709816
0.375367	-0.001190	-0.705476
0.376344	-0.001177	-0.701110
0.377322	-0.001394	-0.696717
0.378299	-0.001392	-0.692298
0.379277	-0.001163	-0.687853
0.380254	-0.001157	-0.683382
0.381232	-0.001380	-0.678885
0.382209	-0.001383	-0.674363
0.383187	-0.001148	-0.669815
0.384164	-0.001126	-0.665242
0.385142	-0.001354	-0.660644
0.386119	-0.001385	-0.656020
0.387097	-0.001148	-0.651372
0.388074	-0.001085	-0.646700
0.389052	-0.001311	-0.642003
0.390029	-0.001395	-0.637282
0.391007	-0.001169	-0.632537
0.391984	-0.001044	-0.627768
0.392962	-0.001245	-0.622975
0.393939	-0.001400	-0.618159
0.394917	-0.001217	-0.613319
0.395894	-0.001016	-0.608457
0.396872	-0.001152	-0.603571
0.397849	-0.001380	-0.598663
0.398827	-0.001289	-0.593732
0.399804	-0.001029	-0.588779
0.400782	-0.001045	-0.583803
0.401760	-0.001308	-0.578805
0.402737	-0.001362	-0.573786
0.403715	-0.001105	-0.568745
0.404692	-0.000962	-0.563682
0.405670	-0.001168	-0.558599
0.406647	-0.001380	-0.553494
0.407625	-0.001241	-0.548368
0.408602	-0.000968	-0.543222
0.409580	-0.000997	-0.538055
0.410557	-0.001282	-0.532868
0.411535	-0.001364	-0.527660
0.412512	-0.001106	-0.522433
0.413490	-0.000901	-0.517186
0.414467	-0.001065	-0.511920
0.415445	-0.001346	-0.506634
0.416422	-0.001311	-0.501329
0.417400	-0.001003	-0.496005
0.418377	-0.000875	-0.490663
0.419355	-0.001114	-0.485302
0.420332	-0.001372	-0.479923
0.421310	-0.001268	-0.474525
0.422287	-0.000941	-0.469110
0.423265	-0.000850	-0.463677
0.424242	-0.001123	-0.458227
0.425220	-0.001382	-0.452759
0.426197	-0.001264	-0.447274
0.427175	-0.000920	-0.441772
0.428152	-0.000807	-0.436254
0.429130	-0.001077	-0.430719
0.430108	-0.001376	-0.425168
0.431085	-0.001311	-0.419601
0.432063	-0.000954	-0.414018
0.433040	-0.000753	-0.408419
0.434018	-0.000960	-0.402805
0.434995	-0.001323	-0.397176
0.435973	-0.001395	-0.391532
0.436950	-0.001080	-0.385873
0.437928	-0.000744	-0.380200
0.438905	-0.000782	-0.374512
0.439883	-0.001154	-0.368810
0.440860	-0.001437	-0.363094
0.441838	-0.001305	-0.357364
0.442815	-0.000894	-0.351621
0.443793	-0.000648	-0.345865
0.444770	-0.000837	-0.340096
0.445748	-0.001265	-0.334313
0.446725	-0.001485	-0.328519
0.447703	-0.001261	-0.322711
0.448680	-0.000809	-0.316892
0.449658	-0.000576	-0.311061
0.450635	-0.000795	-0.305218
0.451613	-0.001263	-0.299363
0.452590	-0.001538	-0.293497
0.453568	-0.001355	-0.287620
0.454545	-0.000869	-0.281733
0.455523	-0.000510	-0.275834
0.456500	-0.000598	-0.269925
0.457478	-0.001067	-0.264006
0.458456	-0.001527	-0.258077
0.459433	-0.001592	-0.252139
0.460411	-0.001196	-0.246190
0.461388	-0.000641	-0.240233
0.462366	-0.000355	-0.234266
0.463343	-0.000564	-0.228291
0.464321	-0.001127	-0.222307
0.465298	-0.001643	-0.216315
0.466276	-0.001743	-0.210314
0.467253	-0.001342	-0.204306
0.468231	-0.000692	-0.198289
0.469208	-0.000212	-0.192266
0.470186	-0.000214	-0.186235
0.471163	-0.000714	-0.180197
0.472141	-0.001430	-0.174152
0.473118	-0.001950	-0.168101
0.474096	-0.001972	-0.162043
0.475073	-0.001461	-0.155979
0.476051	-0.000664	-0.149910
0.477028	0.000025	-0.143835
0.478006	0.000263	-0.137754
0.478983	-0.000085	-0.131668
0.479961	-0.000889	-0.125577
0.480938	-0.001824	-0.119481
0.481916	-0.002506	-0.113381
0.482893	-0.002650	-0.107277
0.483871	-0.002169	-0.101168
0.484848	-0.001195	-0.095056
0.485826	-0.000029	-0.088940
0.486804	0.000967	-0.082821
0.487781	0.001476	-0.076699
0.488759	0.001314	-0.070573
0.489736	0.000460	-0.064445
0.490714	-0.000944	-0.058315
0.491691	-0.002645	-0.052183
0.492669	-0.004337	-0.046048
0.493646	-0.005726	-0.039912
0.494624	-0.006576	-0.033774
0.495601	-0.006741	-0.027635
0.496579	-0.006177	-0.021495
0.497556	-0.004933	-0.015354
0.498534	-0.003142	-0.009213
0.499511	-0.000995	-0.003071
0.500489	0.001282	0.003071
0.501466	0.003449	0.009213
0.502444	0.005277	0.015354
0.503421	0.006573	0.021495
0.504399	0.007198	0.027635
0.505376	0.007097	0.033774
0.506354	0.006306	0.039912
0.507331	0.004962	0.046048
0.508309	0.003294	0.052183
0.509286	0.001591	0.058315
0.510264	0.000160	0.064445
0.511241	-0.000742	0.070573
0.512219	-0.000966	0.076699
0.513196	-0.000516	0.082821
0.514174	0.000437	0.088940
0.515152	0.001587	0.095056
0.516129	0.002575	0.101168
0.517107	0.003096	0.107277
0.518084	0.003002	0.113381
0.519062	0.002361	0.119481
0.520039	0.001443	0.125577
0.521017	0.000621	0.131668
0.521994	0.000229	0.137754
0.522972	0.000411	0.143835
0.523949	0.001057	0.149910
0.524927	0.001841	0.155979
0.525904	0.002372	0.162043
0.526882	0.002392	0.168101
0.527859	0.001909	0.174152
0.528837	0.001203	0.180197
0.529814	0.000676	0.186235
0.530792	0.000623	0.192266
0.531769	0.001055	0.198289
0.532747	0.001684	0.204306
0.533724	0.002102	0.210314
0.534702	0.002040	0.216315
0.535679	0.001552	0.222307
0.536657	0.000984	0.228291
0.537634	0.000734	0.234266
0.538612	0.000968	0.240233
0.539589	0.001492	0.246190
0.540567	0.001896	0.252139
0.541544	0.001864	0.258077
0.542522	0.001430	0.264006
0.543500	0.000950	0.269925
0.544477	0.000817	0.275834
0.545455	0.001127	0.281733
0.546432	0.001594	0.287620
0.547410	0.001796	0.293497
0.548387	0.001553	0.299363
0.549365	0.001090	0.305218
0.550342	0.000836	0.311061
0.551320	0.001017	0.316892
0.552297	0.001439	0.322711
0.553275	0.001675	0.328519
0.554252	0.001485	0.334313
0.555230	0.001062	0.340096
0.556207	0.000838	0.345865
0.557185	0.001032	0.351621
0.558162	0.001417	0.357364
0.559140	0.001565	0.363094
0.560117	0.001307	0.368810
0.561095	0.000929	0.374512
0.562072	0.000845	0.380200
0.563050	0.001134	0.385873
0.564027	0.001440	0.391532
0.565005	0.001392	0.397176
0.565982	0.001041	0.402805
0.566960	0.000803	0.408419
0.567937	0.000952	0.414018
0.568915	0.001281	0.419601
0.569892	0.001361	0.425168
0.570870	0.001081	0.430719
0.571848	0.000791	0.436254
0.572825	0.000852	0.441772
0.573803	0.001160	0.447274
0.574780	0.001286	0.452759
0.575758	0.001048	0.458227
0.576735	0.000758	0.463677
0.577713	0.000797	0.469110
0.578690	0.001087	0.474525
0.579668	0.001198	0.479923
0.580645	0.000958	0.485302
0.581623	0.000697	0.490663
0.582600	0.000773	0.496005
0.583578	0.001048	0.501329
0.584555	0.001093	0.506634
0.585533	0.000825	0.511920
0.586510	0.000630	0.517186
0.587488	0.000780	0.522433
0.588465	0.001018	0.527660
0.589443	0.000952	0.532868
0.590420	0.000667	0.538055
0.591398	0.000592	0.543222
0.592375	0.000817	0.548368
0.593353	0.000954	0.553494
0.594330	0.000757	0.558599
0.595308	0.000528	0.563682
0.596285	0.000617	0.568745
0.597263	0.000845	0.573786
0.598240	0.000803	0.578805
0.599218	0.000539	0.583803
0.600196	0.000476	0.588779
0.601173	0.000691	0.593732
0.602151	0.000780	0.598663
0.603128	0.000563	0.603571
0.604106	0.000394	0.608457
0.605083	0.000540	0.613319
0.606061	0.000706	0.618159
0.607038	0.000565	0.622975
0.608016	0.000344	0.627768
0.608993	0.000413	0.632537
0.609971	0.000610	0.637282
0.610948	0.000537	0.642003
0.611926	0.000301	0.646700
0.612903	0.000310	0.651372
0.613881	0.000509	0.656020
0.614858	0.000485	0.660644
0.615836	0.000252	0.665242
0.616813	0.000224	0.669815
0.617791	0.000416	0.674363
0.618768	0.000416	0.678885
0.619746	0.000190	0.683382
0.620723	0.000147	0.687853
0.621701	0.000331	0.692298
0.622678	0.000334	0.696717
0.623656	0.000115	0.701110
0.624633	0.000078	0.705476
0.625611	0.000256	0.709816
0.626588	0.000243	0.714129
0.627566	0.000028	0.718415
0.628543	0.000015	0.722674
0.629521	0.000186	0.726905
0.630499	0.000140	0.731109
0.631476	-0.000067	0.735286
0.632454	-0.000040	0.739435
0.633431	0.000116	0.743556
0.634409	0.000023	0.747649
0.635386	-0.000161	0.751713
0.636364	-0.000084	0.755750
0.637341	0.000038	0.759757
0.638319	-0.000107	0.763737
0.639296	-0.000245	0.767687
0.640274	-0.000120	0.771608
0.641251	-0.000059	0.775501
0.642229	-0.000244	0.779364
0.643206	-0.000308	0.783197
0.644184	-0.000159	0.787001
0.645161	-0.000185	0.790776
0.646139	-0.000375	0.794520
0.647116	-0.000345	0.798235
0.648094	-0.000218	0.801919
0.649071	-0.000338	0.805574
0.650049	-0.000477	0.809197
0.651026	-0.000365	0.812791
0.652004	-0.000319	0.816353
0.652981	-0.000499	0.819885
0.653959	-0.000533	0.823386
0.654936	-0.000398	0.826856
0.655914	-0.000470	0.830295
0.656891	-0.000631	0.833702
0.657869	-0.000551	0.837078
0.658847	-0.000482	0.840422
0.659824	-0.000647	0.843735
0.660802	-0.000700	0.847016
0.661779	-0.000571	0.850265
0.662757	-0.000635	0.853481
0.663734	-0.000791	0.856666
0.664712	-0.000714	0.859818
0.665689	-0.000657	0.862938
0.666667	-0.000821	0.866025
0.667644	-0.000855	0.869080
0.668622	-0.000736	0.872102
0.669599	-0.000826	0.875091
0.670577	-0.000957	0.878047
0.671554	-0.000860	0.880969
0.672532	-0.000847	0.883859
0.673509	-0.001013	0.886715
0.674487	-0.000994	0.889538
0.675464	-0.000905	0.892327
0.676442	-0.001041	0.895083
0.677419	-0.001112	0.897805
0.678397	-0.001001	0.900492
0.679374	-0.001065	0.903146
0.680352	-0.001201	0.905766
0.681329	-0.001118	0.908352
0.682307	-0.001104	0.910903
0.683284	-0.001263	0.913421
0.684262	-0.001239	0.915903
0.685239	-0.001167	0.918351
0.686217	-0.001308	0.920765
0.687195	-0.001350	0.923143
0.688172	-0.001251	0.925487
0.689150	-0.001350	0.927796
0.690127	-0.001447	0.930070
0.691105	-0.001350	0.932309
0.692082	-0.001397	0.934513
0.693060	-0.001529	0.936681
0.694037	-0.001455	0.938814
0.695015	-0.001453	0.940912
0.695992	-0.001601	0.942974
0.696970	-0.001561	0.945001
0.697947	-0.001520	0.946992
0.698925	-0.001666	0.948947
0.699902	-0.001663	0.950867
0.700880	-0.001597	0.952750
0.701857	-0.001729	0.954598
0.702835	-0.001760	0.956409
0.703812	-0.001679	0.958185
0.704790	-0.001793	0.959924
0.705767	-0.001852	0.961628
0.706745	-0.001766	0.963295
0.707722	-0.001860	0.964925
0.708700	-0.001940	0.966519
0.709677	-0.001854	0.968077
0.710655	-0.001930	0.969598
0.711632	-0.002025	0.971083
0.712610	-0.001943	0.972531
0.713587	-0.002004	0.973942
0.714565	-0.002108	0.975317
0.715543	-0.002031	0.976655
